service,...1,Value,Percentage,service_long
DS_SII,1,1,2.92682926829268,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Support_for_your_innovative_ideas
DS_SII,2,2,7.31707317073171,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Support_for_your_innovative_ideas
DS_SII,3,3,35.609756097561,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Support_for_your_innovative_ideas
DS_SII,4,4,54.1463414634146,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Support_for_your_innovative_ideas
DS_STMS,1,1,1.73010380622837,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Support_for_technology_in_meeting_spaces_classrooms
DS_STMS,2,2,3.11418685121107,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Support_for_technology_in_meeting_spaces_classrooms
DS_STMS,3,3,20.7612456747405,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Support_for_technology_in_meeting_spaces_classrooms
DS_STMS,4,4,74.3944636678201,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Support_for_technology_in_meeting_spaces_classrooms
DS_TMS,1,1,1.3745704467354,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Technology_in_meeting_spaces_classrooms
DS_TMS,2,2,2.40549828178694,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Technology_in_meeting_spaces_classrooms
DS_TMS,3,3,23.7113402061856,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Technology_in_meeting_spaces_classrooms
DS_TMS,4,4,72.5085910652921,How_dissatisfied_or_satisfied_are_you_with_the_following_resources_and_services?_-_Technology_in_meeting_spaces_classrooms
FTIME,1,1,83.1408775981524,Are_you_considered_a_full-time_employee_of_Middlebury_College_for_at_least_nine_months_of_the_current_academic_year?
FTIME,2,2,16.8591224018476,Are_you_considered_a_full-time_employee_of_Middlebury_College_for_at_least_nine_months_of_the_current_academic_year?
IMP_AWAC,1,1,2.51716247139588,How_important_are_these_services_to_you?_-_Availability_of_wireless_access_on_campus
IMP_AWAC,2,2,1.83066361556064,How_important_are_these_services_to_you?_-_Availability_of_wireless_access_on_campus
IMP_AWAC,3,3,9.83981693363844,How_important_are_these_services_to_you?_-_Availability_of_wireless_access_on_campus
IMP_AWAC,4,4,85.812356979405,How_important_are_these_services_to_you?_-_Availability_of_wireless_access_on_campus
IMP_BL,1,1,29.3969849246231,How_important_are_these_services_to_you?_-_Borrowing_laptops
IMP_BL,2,2,26.6331658291457,How_important_are_these_services_to_you?_-_Borrowing_laptops
